Incident_ID,Created_Date,Resolved_Date,SLA_Deadline,Priority,Incident_Category,Assigned_Team,Business_Unit,Status,Resolution_Time_Hours,SLA_Target_Hours,SLA_Breached,Reopened,Change_Request_Linked,Change_Request_ID,Change_Type,Caused_By_Change,Customer_Impact,Risk_Score
INC100475,2025-11-25 20:27,2025-11-26 01:22,2025-11-26 20:27,P3,Database Performance,Enterprise Architecture,Finance,Resolved,4.92,24,False,False,No,N/A,N/A,False,Low,4.1
INC100180,2025-11-26 14:23,2025-11-26 22:36,2025-11-27 14:23,P3,Network Outage,Enterprise Architecture,Wealth Management,Resolved,8.22,24,False,False,No,N/A,N/A,False,Low,4.0
INC100042,2025-11-26 17:21,2025-11-27 12:46,2025-11-27 17:21,P3,Hardware Failure,Identity & Access Management,Corporate IT,Resolved,19.43,24,False,False,No,N/A,N/A,False,Low,2.4
INC100390,2025-11-27 10:41,2025-11-28 08:41,2025-11-27 18:41,P2,Capacity Exceeded,Infrastructure Engineering,Wealth Management,Resolved,22.02,8,True,False,Yes,CHG200390,Normal,True,Medium,10.0
INC100145,2025-11-28 18:41,2025-12-03 14:27,2025-12-01 18:41,P4,Third-Party Integration Failure,Service Desk L1,Customer Service,Resolved,115.77,72,True,False,No,N/A,N/A,False,Low,4.0
INC100303,2025-11-29 01:02,2025-11-29 11:34,2025-11-29 09:02,P2,Authentication Failure,Service Desk L1,Legal & Compliance,Closed,10.55,8,True,False,Yes,CHG200303,Normal,True,High,9.5
INC100431,2025-11-30 08:09,2025-11-30 17:01,2025-12-01 08:09,P3,Hardware Failure,Database Administration,Supply Chain,Resolved,8.88,24,False,False,No,N/A,N/A,False,Low,3.1
INC100385,2025-12-01 03:30,2025-12-01 14:53,2025-12-01 11:30,P2,Authentication Failure,Infrastructure Engineering,Supply Chain,Resolved,11.4,8,True,False,Yes,CHG200385,Normal,False,Low,7.7
INC100008,2025-12-02 10:53,2025-12-03 07:27,2025-12-03 10:53,P3,Hardware Failure,DevOps Engineering,HR Operations,Resolved,20.57,24,False,False,No,N/A,N/A,False,Medium,3.7
INC100559,2025-12-02 11:09,2025-12-02 16:36,2025-12-03 11:09,P3,Network Outage,Cybersecurity Response,HR Operations,Resolved,5.47,24,False,False,No,N/A,N/A,False,Medium,4.0
INC100269,2025-12-02 12:10,2025-12-02 23:07,2025-12-02 16:10,P1,Security Breach,Enterprise Architecture,Wealth Management,Closed,10.95,4,True,True,Yes,CHG200269,Normal,True,Medium,10.0
INC100171,2025-12-02 14:44,2025-12-03 00:58,2025-12-03 14:44,P3,Cloud Service Disruption,Identity & Access Management,Wealth Management,Closed,10.24,24,False,False,No,N/A,N/A,False,Medium,3.0
INC100034,2025-12-04 20:54,2025-12-10 14:22,2025-12-07 20:54,P4,Security Breach,Identity & Access Management,HR Operations,Closed,137.48,72,True,False,No,N/A,N/A,False,Medium,3.7
INC100405,2025-12-05 15:21,2025-12-09 16:20,2025-12-06 15:21,P3,Cloud Service Disruption,Service Desk L1,HR Operations,Resolved,96.99,24,True,False,No,N/A,N/A,False,Medium,6.2
INC100529,2025-12-05 19:09,2025-12-10 08:34,2025-12-08 19:09,P4,Network Outage,Enterprise Architecture,Customer Service,Resolved,109.42,72,True,False,No,N/A,N/A,False,Low,3.8
INC100206,2025-12-05 20:01,2025-12-05 22:35,2025-12-06 00:01,P1,Application Error,Cloud Platform Team,Supply Chain,Resolved,2.58,4,False,False,No,N/A,N/A,False,Low,7.8
INC100352,2025-12-06 09:08,2025-12-08 01:02,2025-12-09 09:08,P4,Database Performance,Cloud Platform Team,Supply Chain,Resolved,39.91,72,False,False,No,N/A,N/A,False,Low,0.5
INC100532,2025-12-06 12:22,2025-12-06 20:06,2025-12-06 20:22,P2,Capacity Exceeded,Cybersecurity Response,Finance,Resolved,7.75,8,False,False,No,N/A,N/A,False,Medium,5.1
INC100225,2025-12-07 03:40,2025-12-08 18:25,2025-12-08 03:40,P3,Data Corruption,DevOps Engineering,Supply Chain,Resolved,38.77,24,True,False,No,N/A,N/A,False,Medium,7.2
INC100141,2025-12-07 11:05,2025-12-08 06:01,2025-12-10 11:05,P4,Access Management,Database Administration,Customer Service,Resolved,18.94,72,False,False,No,N/A,N/A,False,Low,1.0
INC100177,2025-12-07 14:22,2025-12-08 02:40,2025-12-10 14:22,P4,Capacity Exceeded,Cloud Platform Team,Wealth Management,Resolved,12.3,72,False,False,No,N/A,N/A,False,Low,1.6
INC100311,2025-12-08 00:54,2025-12-09 02:39,2025-12-09 00:54,P3,Security Breach,DevOps Engineering,Supply Chain,Resolved,25.76,24,True,False,No,N/A,N/A,False,Low,5.3
INC100175,2025-12-09 15:23,2025-12-11 14:15,2025-12-12 15:23,P4,Access Management,Database Administration,Customer Service,Resolved,46.87,72,False,False,No,N/A,N/A,False,Low,1.0
INC100433,2025-12-10 21:03,2025-12-10 23:43,2025-12-11 05:03,P2,Data Corruption,Cybersecurity Response,Supply Chain,Closed,2.68,8,False,False,No,N/A,N/A,False,Low,4.9
INC100307,2025-12-11 04:30,2025-12-12 00:01,2025-12-12 04:30,P3,Access Management,Application Support L2,Corporate IT,Resolved,19.53,24,False,False,Yes,CHG200307,Normal,True,Low,3.9
INC100397,2025-12-11 11:19,2025-12-11 18:47,2025-12-11 19:19,P2,Batch Job Failure,Cybersecurity Response,HR Operations,Resolved,7.47,8,False,False,Yes,CHG200397,Normal,False,High,6.5
INC100455,2025-12-11 18:09,2025-12-11 18:48,2025-12-11 22:09,P1,Access Management,Enterprise Architecture,Supply Chain,Resolved,0.66,4,False,False,No,N/A,N/A,False,Medium,6.9
INC100273,2025-12-12 20:31,2025-12-13 11:42,2025-12-13 20:31,P3,Data Corruption,Identity & Access Management,Supply Chain,Closed,15.2,24,False,False,No,N/A,N/A,False,Low,2.9
INC100164,2025-12-13 04:48,2025-12-15 07:46,2025-12-14 04:48,P3,Network Outage,Infrastructure Engineering,Customer Service,Closed,50.97,24,True,False,No,N/A,N/A,False,Medium,5.7
INC100257,2025-12-14 07:19,2025-12-15 01:56,2025-12-14 11:19,P1,Third-Party Integration Failure,Enterprise Architecture,HR Operations,Resolved,18.63,4,True,False,No,N/A,N/A,False,Low,10.0
INC100003,2025-12-15 13:21,2025-12-16 12:51,2025-12-16 13:21,P3,Hardware Failure,Network Operations,Wealth Management,Closed,23.52,24,False,False,No,N/A,N/A,False,Low,3.1
INC100317,2025-12-16 13:46,2025-12-17 06:29,2025-12-17 13:46,P3,Authentication Failure,Application Support L2,Supply Chain,Closed,16.72,24,False,False,No,N/A,N/A,False,Medium,2.8
INC100107,2025-12-17 09:01,2025-12-18 11:02,2025-12-20 09:01,P4,Access Management,Enterprise Architecture,Supply Chain,Closed,26.03,72,False,False,No,N/A,N/A,False,Low,1.1
INC100500,2025-12-18 11:23,2025-12-18 19:20,2025-12-18 19:23,P2,Data Corruption,Cybersecurity Response,Corporate IT,Resolved,7.95,8,False,False,No,N/A,N/A,False,Low,6.1
INC100040,2025-12-19 03:24,2025-12-19 11:59,2025-12-19 07:24,P1,Security Breach,Infrastructure Engineering,Wealth Management,Closed,8.59,4,True,False,No,N/A,N/A,False,Medium,10.0
INC100427,2025-12-19 17:55,2025-12-23 02:05,2025-12-20 17:55,P3,Data Corruption,Enterprise Architecture,Supply Chain,Closed,80.17,24,True,False,No,N/A,N/A,False,Low,6.4
INC100487,2025-12-21 02:58,2025-12-21 11:02,2025-12-21 10:58,P2,Authentication Failure,Cybersecurity Response,Finance,Resolved,8.08,8,True,False,Yes,CHG200487,Normal,False,Medium,9.1
INC100359,2025-12-22 00:27,2025-12-22 09:20,2025-12-22 08:27,P2,Application Error,Identity & Access Management,Customer Service,Closed,8.89,8,True,False,No,N/A,N/A,False,Medium,8.9
INC100438,2025-12-25 10:33,2025-12-26 10:05,2025-12-26 10:33,P3,Cloud Service Disruption,Identity & Access Management,Retail Banking,Closed,23.54,24,False,False,No,N/A,N/A,False,Low,4.4
INC100351,2025-12-25 17:44,2025-12-26 23:17,2025-12-26 17:44,P3,Batch Job Failure,Identity & Access Management,Wealth Management,Resolved,29.56,24,True,False,No,N/A,N/A,False,Low,5.8
INC100205,2025-12-26 18:19,2025-12-27 12:27,2025-12-27 18:19,P3,Cloud Service Disruption,DevOps Engineering,Customer Service,Resolved,18.15,24,False,False,No,N/A,N/A,False,Low,2.9
